6e-06 0 -0.00025 1.02497
7e-06 0 -0.00025 0.999945
5e-06 1e-06 -0.00025 1.00743
6e-06 1e-06 -0.00025 1.03531
7e-06 1e-06 -0.00025 1.00052
5e-06 2e-06 -0.00025 1.04213
6e-06 2e-06 -0.00025 1.00062
7e-06 2e-06 -0.00025 1.00017
4e-06 3e-06 -0.00025 0.995201
5e-06 3e-06 -0.00025 1.06544
6e-06 3e-06 -0.00025 1.00041
7e-06 3e-06 -0.00025 0.999577
3e-06 4e-06 -0.00025 0.994977
4e-06 4e-06 -0.00025 1.08533
5e-06 4e-06 -0.00025 0.999737
6e-06 4e-06 -0.00025 0.99965
7e-06 4e-06 -0.00025 0.999939
0 5e-06 -0.00025 1.03039
1e-06 5e-06 -0.00025 1.04245
2e-06 5e-06 -0.00025 1.04353
3e-06 5e-06 -0.00025 1.06514
4e-06 5e-06 -0.00025 0.999916
5e-06 5e-06 -0.00025 1.00016
6e-06 5e-06 -0.00025 1.00025
7e-06 5e-06 -0.00025 0.999203
0 6e-06 -0.00025 0.999408
1e-06 6e-06 -0.00025 1.00008
2e-06 6e-06 -0.00025 1.00001
3e-06 6e-06 -0.00025 1
4e-06 6e-06 -0.00025 1.00011
5e-06 6e-06 -0.00025 1.00029
6e-06 6e-06 -0.00025 1.0002
7e-06 6e-06 -0.00025 1.00005
0 7e-06 -0.00025 0.99946
1e-06 7e-06 -0.00025 1.00049
2e-06 7e-06 -0.00025 1.0006
3e-06 7e-06 -0.00025 0.999369
4e-06 7e-06 -0.00025 0.999375
5e-06 7e-06 -0.00025 0.999736
6e-06 7e-06 -0.00025 0.99995
7e-06 7e-06 -0.00025 0.999072
5e-06 0 -0.000249 0.96685
5e-06 1e-06 -0.000249 0.910498
5e-06 2e-06 -0.000249 0.913174
4e-06 3e-06 -0.000249 0.891919
3e-06 4e-06 -0.000249 0.891465
0 5e-06 -0.000249 0.864485
1e-06 5e-06 -0.000249 0.874562
2e-06 5e-06 -0.000249 0.913649
5e-06 0 -0.000248 0.81668
5e-06 1e-06 -0.000248 0.833295
5e-06 2e-06 -0.000248 0.830416
4e-06 3e-06 -0.000248 0.832045
3e-06 4e-06 -0.000248 0.831221
0 5e-06 -0.000248 0.838285
1e-06 5e-06 -0.000248 0.833213
2e-06 5e-06 -0.000248 0.830302
5e-06 0 -0.000247 0.789607
5e-06 1e-06 -0.000247 0.807342
5e-06 2e-06 -0.000247 0.804894
4e-06 3e-06 -0.000247 0.806233
3e-06 4e-06 -0.000247 0.806464
0 5e-06 -0.000247 0.814674
1e-06 5e-06 -0.000247 0.808904
2e-06 5e-06 -0.000247 0.805841
5e-06 0 -0.000246 0.764953
5e-06 1e-06 -0.000246 0.78408
5e-06 2e-06 -0.000246 0.781154
4e-06 3e-06 -0.000246 0.783026
3e-06 4e-06 -0.000246 0.783511
0 5e-06 -0.000246 0.789922
1e-06 5e-06 -0.000246 0.78393
2e-06 5e-06 -0.000246 0.781012
5e-06 0 -0.000245 0.742651
5e-06 1e-06 -0.000245 0.761958
5e-06 2e-06 -0.000245 0.758164
4e-06 3e-06 -0.000245 0.760268
3e-06 4e-06 -0.000245 0.760556
0 5e-06 -0.000245 0.767344
1e-06 5e-06 -0.000245 0.761154
2e-06 5e-06 -0.000245 0.758071
5e-06 0 -0.000244 0.721199
5e-06 1e-06 -0.000244 0.739576
5e-06 2e-06 -0.000244 0.736212
4e-06 3e-06 -0.000244 0.73828
3e-06 4e-06 -0.000244 0.738404
0 5e-06 -0.000244 0.744983
1e-06 5e-06 -0.000244 0.739653
2e-06 5e-06 -0.000244 0.736498
5e-06 0 -0.000243 0.700372
5e-06 1e-06 -0.000243 0.71805
5e-06 2e-06 -0.000243 0.714816
4e-06 3e-06 -0.000243 0.716654
3e-06 4e-06 -0.000243 0.717334
0 5e-06 -0.000243 0.722705
1e-06 5e-06 -0.000243 0.718443
