1.1e-05 0 -0.00025 1.02593
1.2e-05 0 -0.00025 0.999843
1e-05 1e-06 -0.00025 1.01153
1.1e-05 1e-06 -0.00025 1.03806
1.2e-05 1e-06 -0.00025 1.00057
1e-05 2e-06 -0.00025 1.03676
1.1e-05 2e-06 -0.00025 0.999919
1.2e-05 2e-06 -0.00025 0.999448
1e-05 3e-06 -0.00025 1.02909
1.1e-05 3e-06 -0.00025 1.00015
1.2e-05 3e-06 -0.00025 0.999852
1e-05 4e-06 -0.00025 1.02718
1.1e-05 4e-06 -0.00025 0.999849
1.2e-05 4e-06 -0.00025 1.00026
9e-06 5e-06 -0.00025 0.998383
1e-05 5e-06 -0.00025 1.03273
1.1e-05 5e-06 -0.00025 0.999751
1.2e-05 5e-06 -0.00025 0.999213
8e-06 6e-06 -0.00025 0.994137
9e-06 6e-06 -0.00025 1.06688
1e-05 6e-06 -0.00025 0.999719
1.1e-05 6e-06 -0.00025 0.999242
1.2e-05 6e-06 -0.00025 0.998885
8e-06 7e-06 -0.00025 1.04161
9e-06 7e-06 -0.00025 1.00013
1e-05 7e-06 -0.00025 0.999786
1.1e-05 7e-06 -0.00025 0.999629
1.2e-05 7e-06 -0.00025 1.00033
6e-06 8e-06 -0.00025 0.994528
7e-06 8e-06 -0.00025 1.04103
8e-06 8e-06 -0.00025 1.02494
9e-06 8e-06 -0.00025 0.999939
1e-05 8e-06 -0.00025 1.00064
1.1e-05 8e-06 -0.00025 0.999968
1.2e-05 8e-06 -0.00025 1.00058
5e-06 9e-06 -0.00025 0.997623
6e-06 9e-06 -0.00025 1.06754
7e-06 9e-06 -0.00025 0.999894
8e-06 9e-06 -0.00025 1.00025
9e-06 9e-06 -0.00025 1.00005
1e-05 9e-06 -0.00025 1.00011
1.1e-05 9e-06 -0.00025 0.99955
1.2e-05 9e-06 -0.00025 0.999351
1e-06 1e-05 -0.00025 1.01084
2e-06 1e-05 -0.00025 1.03727
3e-06 1e-05 -0.00025 1.02878
4e-06 1e-05 -0.00025 1.02723
5e-06 1e-05 -0.00025 1.03287
6e-06 1e-05 -0.00025 1.00003
7e-06 1e-05 -0.00025 1.0001
8e-06 1e-05 -0.00025 1.00039
9e-06 1e-05 -0.00025 1.00064
1e-05 1e-05 -0.00025 1.00005
1.1e-05 1e-05 -0.00025 1.0001
1.2e-05 1e-05 -0.00025 0.999695
0 1.1e-05 -0.00025 1.02432
1e-06 1.1e-05 -0.00025 1.03797
2e-06 1.1e-05 -0.00025 0.999819
3e-06 1.1e-05 -0.00025 0.999932
4e-06 1.1e-05 -0.00025 1.00012
5e-06 1.1e-05 -0.00025 0.999897
6e-06 1.1e-05 -0.00025 1.00001
7e-06 1.1e-05 -0.00025 1.00026
8e-06 1.1e-05 -0.00025 1.00007
9e-06 1.1e-05 -0.00025 0.999855
1e-05 1.1e-05 -0.00025 0.99958
1.1e-05 1.1e-05 -0.00025 0.99974
1.2e-05 1.1e-05 -0.00025 0.999336
0 1.2e-05 -0.00025 0.998805
1e-06 1.2e-05 -0.00025 0.999587
2e-06 1.2e-05 -0.00025 0.999532
3e-06 1.2e-05 -0.00025 0.999731
4e-06 1.2e-05 -0.00025 1.00006
5e-06 1.2e-05 -0.00025 1.00029
6e-06 1.2e-05 -0.00025 0.99986
7e-06 1.2e-05 -0.00025 0.999895
8e-06 1.2e-05 -0.00025 0.999782
9e-06 1.2e-05 -0.00025 1.00005
1e-05 1.2e-05 -0.00025 0.999331
1.1e-05 1.2e-05 -0.00025 0.999467
1.2e-05 1.2e-05 -0.00025 0.999099
1e-05 0 -0.000249 0.975061
1e-05 1e-06 -0.000249 0.917064
1e-05 2e-06 -0.000249 0.893102
1e-05 3e-06 -0.000249 0.920918
9e-06 4e-06 -0.000249 0.9471
9e-06 5e-06 -0.000249 0.924944
8e-06 6e-06 -0.000249 0.90288
7e-06 7e-06 -0.000249 0.948727
6e-06 8e-06 -0.000249 0.902655
4e-06 9e-06 -0.000249 0.947247
5e-06 9e-06 -0.000249 0.924838
0 1e-05 -0.000249 0.968343
1e-06 1e-05 -0.000249 0.917163
2e-06 1e-05 -0.000249 0.892939
3e-06 1e-05 -0.000249 0.921025
1e-05 0 -0.000248 0.850086
1e-05 1e-06 -0.000248 0.856747
1e-05 2e-06 -0.000248 0.857008
1e-05 3e-06 -0.000248 0.856086
9e-06 4e-06 -0.000248 0.856646
9e-06 5e-06 -0.000248 0.856521
8e-06 6e-06 -0.000248 0.856447
7e-06 7e-06 -0.000248 0.855887
6e-06 8e-06 -0.000248 0.856638
4e-06 9e-06 -0.000248 0.856403
5e-06 9e-06 -0.000248 0.856776
0 1e-05 -0.000248 0.858534
1e-06 1e-05 -0.000248 0.857245
2e-06 1e-05 -0.000248 0.856884
3e-06 1e-05 -0.000248 0.856091
1e-05 0 -0.000247 0.836451
1e-05 1e-06 -0.000247 0.84416
1e-05 2e-06 -0.000247 0.844435
1e-05 3e-06 -0.000247 0.843327
9e-06 4e-06 -0.000247 0.843633
9e-06 5e-06 -0.000247 0.843873
8e-06 6e-06 -0.000247 0.843367
7e-06 7e-06 -0.000247 0.843429
6e-06 8e-06 -0.000247 0.843565
4e-06 9e-06 -0.000247 0.843403
5e-06 9e-06 -0.000247 0.843899
0 1e-05 -0.000247 0.845733
1e-06 1e-05 -0.000247 0.844418
2e-06 1e-05 -0.000247 0.844346
3e-06 1e-05 -0.000247 0.843191
1e-05 0 -0.000246 0.823758
1e-05 1e-06 -0.000246 0.832086
1e-05 2e-06 -0.000246 0.831685
1e-05 3e-06 -0.000246 0.830641
9e-06 4e-06 -0.000246 0.830862
9e-06 5e-06 -0.000246 0.83149
8e-06 6e-06 -0.000246 0.830881
7e-06 7e-06 -0.000246 0.830544
6e-06 8e-06 -0.000246 0.831309
4e-06 9e-06 -0.000246 0.831224
5e-06 9e-06 -0.000246 0.830983
0 1e-05 -0.000246 0.833004
1e-06 1e-05 -0.000246 0.83199
2e-06 1e-05 -0.000246 0.831621
3e-06 1e-05 -0.000246 0.830836
1e-05 0 -0.000245 0.811753
1e-05 1e-06 -0.000245 0.81985
1e-05 2e-06 -0.000245 0.819889
1e-05 3e-06 -0.000245 0.818882
9e-06 4e-06 -0.000245 0.818691
9e-06 5e-06 -0.000245 0.818197
8e-06 6e-06 -0.000245 0.818568
7e-06 7e-06 -0.000245 0.818595
6e-06 8e-06 -0.000245 0.819246
4e-06 9e-06 -0.000245 0.819225
5e-06 9e-06 -0.000245 0.819142
0 1e-05 -0.000245 0.820724
1e-06 1e-05 -0.000245 0.820012
2e-06 1e-05 -0.000245 0.819912
3e-06 1e-05 -0.000245 0.818843
1e-05 0 -0.000244 0.799397
1e-05 1e-06 -0.000244 0.807784
1e-05 2e-06 -0.000244 0.807674
1e-05 3e-06 -0.000244 0.806621
9e-06 4e-06 -0.000244 0.806784
9e-06 5e-06 -0.000244 0.806837
8e-06 6e-06 -0.000244 0.806784
7e-06 7e-06 -0.000244 0.806425
6e-06 8e-06 -0.000244 0.806516
4e-06 9e-06 -0.000244 0.806156
5e-06 9e-06 -0.000244 0.806926
0 1e-05 -0.000244 0.808871
1e-06 1e-05 -0.000244 0.807404
2e-06 1e-05 -0.000244 0.807808
3e-06 1e-05 -0.000244 0.80672
1e-05 0 -0.000243 0.787409
1e-05 1e-06 -0.000243 0.795686
1e-05 2e-06 -0.000243 0.795622
1e-05 3e-06 -0.000243 0.794718
9e-06 4e-06 -0.000243 0.794758
9e-06 5e-06 -0.000243 0.79516
8e-06 6e-06 -0.000243 0.795461
7e-06 7e-06 -0.000243 0.7949
6e-06 8e-06 -0.000243 0.794205
4e-06 9e-06 -0.000243 0.794127
5e-06 9e-06 -0.000243 0.794194
0 1e-05 -0.000243 0.79643
1e-06 1e-05 -0.000243 0.795549
2e-06 1e-05 -0.000243 0.795756
3e-06 1e-05 -0.000243 0.794821
1e-05 0 -0.000242 0.775689
1e-05 1e-06 -0.000242 0.783892
1e-05 2e-06 -0.000242 0.784086
1e-05 3e-06 -0.000242 0.783303
9e-06 4e-06 -0.000242 0.782992
9e-06 5e-06 -0.000242 0.78301
8e-06 6e-06 -0.000242 0.78373
7e-06 7e-06 -0.000242 0.782969
6e-06 8e-06 -0.000242 0.783086
4e-06 9e-06 -0.000242 0.782649
5e-06 9e-06 -0.000242 0.782829
0 1e-05 -0.000242 0.784959
1e-06 1e-05 -0.000242 0.784333
2e-06 1e-05 -0.000242 0.784105
3e-06 1e-05 -0.000242 0.783192
1e-05 0 -0.000241 0.764986
1e-05 1e-06 -0.000241 0.772585
1e-05 2e-06 -0.000241 0.772435
1e-05 3e-06 -0.000241 0.771252
9e-06 4e-06 -0.000241 0.771659
9e-06 5e-06 -0.000241 0.772187
8e-06 6e-06 -0.000241 0.771814
7e-06 7e-06 -0.000241 0.771304
6e-06 8e-06 -0.000241 0.771928
4e-06 9e-06 -0.000241 0.771553
5e-06 9e-06 -0.000241 0.771644
0 1e-05 -0.000241 0.77326
1e-06 1e-05 -0.000241 0.772523
2e-06 1e-05 -0.000241 0.772446
3e-06 1e-05 -0.000241 0.771971
1e-05 0 -0.00024 0.7535
1e-05 1e-06 -0.00024 0.761183
1e-05 2e-06 -0.00024 0.761458
1e-05 3e-06 -0.00024 0.760516
9e-06 4e-06 -0.00024 0.760594
9e-06 5e-06 -0.00024 0.760599
8e-06 6e-06 -0.00024 0.760954
7e-06 7e-06 -0.00024 0.760272
6e-06 8e-06 -0.00024 0.760885
4e-06 9e-06 -0.00024 0.760439
5e-06 9e-06 -0.00024 0.760395
0 1e-05 -0.00024 0.761832
1e-06 1e-05 -0.00024 0.760854
2e-06 1e-05 -0.00024 0.76116
3e-06 1e-05 -0.00024 0.760545
1e-05 0 -0.000239 0.742552
1e-05 1e-06 -0.000239 0.749649
1e-05 2e-06 -0.000239 0.74952
1e-05 3e-06 -0.000239 0.749339
9e-06 4e-06 -0.000239 0.749211
9e-06 5e-06 -0.000239 0.749235
8e-06 6e-06 -0.000239 0.749468
7e-06 7e-06 -0.000239 0.74922
6e-06 8e-06 -0.000239 0.749432
4e-06 9e-06 -0.000239 0.749157
5e-06 9e-06 -0.000239 0.749506
0 1e-05 -0.000239 0.751552
1e-06 1e-05 -0.000239 0.750127
2e-06 1e-05 -0.000239 0.750195
3e-06 1e-05 -0.000239 0.749434
1e-05 0 -0.000238 0.73186
1e-05 1e-06 -0.000238 0.73917
1e-05 2e-06 -0.000238 0.739346
