1.1e-05 0 -0.00025 1.01224
1.2e-05 0 -0.00025 1.00048
1e-05 1e-06 -0.00025 0.967164
1.1e-05 1e-06 -0.00025 1.03341
1.2e-05 1e-06 -0.00025 1.00116
1e-05 2e-06 -0.00025 1.00864
1.1e-05 2e-06 -0.00025 1.00022
1.2e-05 2e-06 -0.00025 0.999859
1e-05 3e-06 -0.00025 1.00733
1.1e-05 3e-06 -0.00025 0.99959
1.2e-05 3e-06 -0.00025 0.998896
1e-05 4e-06 -0.00025 1.0126
1.1e-05 4e-06 -0.00025 0.999896
1.2e-05 4e-06 -0.00025 1.0002
9e-06 5e-06 -0.00025 0.964664
1e-05 5e-06 -0.00025 1.02899
1.1e-05 5e-06 -0.00025 1.00004
1.2e-05 5e-06 -0.00025 1.00008
8e-06 6e-06 -0.00025 0.948172
9e-06 6e-06 -0.00025 1.05655
1e-05 6e-06 -0.00025 1.00025
1.1e-05 6e-06 -0.00025 1.0001
1.2e-05 6e-06 -0.00025 1.00043
8e-06 7e-06 -0.00025 1.02579
9e-06 7e-06 -0.00025 1.00022
1e-05 7e-06 -0.00025 1.00008
1.1e-05 7e-06 -0.00025 0.999925
1.2e-05 7e-06 -0.00025 0.999978
6e-06 8e-06 -0.00025 0.947987
7e-06 8e-06 -0.00025 1.02519
8e-06 8e-06 -0.00025 1.02138
9e-06 8e-06 -0.00025 1.00004
1e-05 8e-06 -0.00025 1.00023
1.1e-05 8e-06 -0.00025 0.999876
1.2e-05 8e-06 -0.00025 0.999174
5e-06 9e-06 -0.00025 0.964684
6e-06 9e-06 -0.00025 1.05641
7e-06 9e-06 -0.00025 1
8e-06 9e-06 -0.00025 0.999506
9e-06 9e-06 -0.00025 1.00015
1e-05 9e-06 -0.00025 1.00028
1.1e-05 9e-06 -0.00025 0.999734
1.2e-05 9e-06 -0.00025 0.999617
1e-06 1e-05 -0.00025 0.967331
2e-06 1e-05 -0.00025 1.0089
3e-06 1e-05 -0.00025 1.00806
4e-06 1e-05 -0.00025 1.0128
5e-06 1e-05 -0.00025 1.02835
6e-06 1e-05 -0.00025 1.00027
7e-06 1e-05 -0.00025 1.00029
8e-06 1e-05 -0.00025 1.00037
9e-06 1e-05 -0.00025 0.999973
1e-05 1e-05 -0.00025 0.999811
1.1e-05 1e-05 -0.00025 1.00013
1.2e-05 1e-05 -0.00025 1.00001
0 1.1e-05 -0.00025 1.01108
1e-06 1.1e-05 -0.00025 1.03273
2e-06 1.1e-05 -0.00025 1.00027
3e-06 1.1e-05 -0.00025 0.999979
4e-06 1.1e-05 -0.00025 1.00023
5e-06 1.1e-05 -0.00025 0.999847
6e-06 1.1e-05 -0.00025 1.0002
7e-06 1.1e-05 -0.00025 0.999964
8e-06 1.1e-05 -0.00025 1.00035
9e-06 1.1e-05 -0.00025 1.00026
1e-05 1.1e-05 -0.00025 0.999771
1.1e-05 1.1e-05 -0.00025 1.00014
1.2e-05 1.1e-05 -0.00025 1.00062
0 1.2e-05 -0.00025 1.00031
1e-06 1.2e-05 -0.00025 0.999719
2e-06 1.2e-05 -0.00025 0.999887
3e-06 1.2e-05 -0.00025 1.0001
4e-06 1.2e-05 -0.00025 0.999813
5e-06 1.2e-05 -0.00025 0.999782
6e-06 1.2e-05 -0.00025 0.999937
7e-06 1.2e-05 -0.00025 0.999789
8e-06 1.2e-05 -0.00025 0.999758
9e-06 1.2e-05 -0.00025 0.999802
1e-05 1.2e-05 -0.00025 0.99979
1.1e-05 1.2e-05 -0.00025 0.999842
1.2e-05 1.2e-05 -0.00025 1.00025
1e-05 0 -0.000249 0.900348
1e-05 1e-06 -0.000249 0.792916
1e-05 2e-06 -0.000249 0.784489
1e-05 3e-06 -0.000249 0.832575
9e-06 4e-06 -0.000249 0.864383
9e-06 5e-06 -0.000249 0.821216
8e-06 6e-06 -0.000249 0.776036
7e-06 7e-06 -0.000249 0.861241
6e-06 8e-06 -0.000249 0.77663
4e-06 9e-06 -0.000249 0.863919
5e-06 9e-06 -0.000249 0.820912
0 1e-05 -0.000249 0.8955
1e-06 1e-05 -0.000249 0.792748
2e-06 1e-05 -0.000249 0.784707
3e-06 1e-05 -0.000249 0.832229
1e-05 0 -0.000248 0.717665
1e-05 1e-06 -0.000248 0.723229
1e-05 2e-06 -0.000248 0.722581
1e-05 3e-06 -0.000248 0.721865
9e-06 4e-06 -0.000248 0.721367
9e-06 5e-06 -0.000248 0.721697
8e-06 6e-06 -0.000248 0.721899
7e-06 7e-06 -0.000248 0.721634
6e-06 8e-06 -0.000248 0.722135
4e-06 9e-06 -0.000248 0.721606
5e-06 9e-06 -0.000248 0.721307
0 1e-05 -0.000248 0.723436
1e-06 1e-05 -0.000248 0.722391
2e-06 1e-05 -0.000248 0.722367
