6e-06 0 -0.00035 1.02337
7e-06 0 -0.00035 0.999417
5e-06 1e-06 -0.00035 1.00771
6e-06 1e-06 -0.00035 1.03507
7e-06 1e-06 -0.00035 1.00058
5e-06 2e-06 -0.00035 1.04125
6e-06 2e-06 -0.00035 1.00036
7e-06 2e-06 -0.00035 1.00099
4e-06 3e-06 -0.00035 0.994725
5e-06 3e-06 -0.00035 1.06455
6e-06 3e-06 -0.00035 1.00024
7e-06 3e-06 -0.00035 1.00069
3e-06 4e-06 -0.00035 0.994614
4e-06 4e-06 -0.00035 1.08474
5e-06 4e-06 -0.00035 0.999889
6e-06 4e-06 -0.00035 1.00009
7e-06 4e-06 -0.00035 1.00015
0 5e-06 -0.00035 1.03194
1e-06 5e-06 -0.00035 1.04136
2e-06 5e-06 -0.00035 1.04206
3e-06 5e-06 -0.00035 1.06466
4e-06 5e-06 -0.00035 1.00022
5e-06 5e-06 -0.00035 0.999626
6e-06 5e-06 -0.00035 1.00042
7e-06 5e-06 -0.00035 0.999901
0 6e-06 -0.00035 1.00116
1e-06 6e-06 -0.00035 1.00007
2e-06 6e-06 -0.00035 0.999174
3e-06 6e-06 -0.00035 0.999556
4e-06 6e-06 -0.00035 1.00019
5e-06 6e-06 -0.00035 1.00012
6e-06 6e-06 -0.00035 1.00024
7e-06 6e-06 -0.00035 1.00042
0 7e-06 -0.00035 1.00002
1e-06 7e-06 -0.00035 0.999979
2e-06 7e-06 -0.00035 0.999982
3e-06 7e-06 -0.00035 0.999323
4e-06 7e-06 -0.00035 0.999842
5e-06 7e-06 -0.00035 0.999896
6e-06 7e-06 -0.00035 0.99999
7e-06 7e-06 -0.00035 1.00047
5e-06 0 -0.000349 0.965947
5e-06 1e-06 -0.000349 0.910321
5e-06 2e-06 -0.000349 0.912901
4e-06 3e-06 -0.000349 0.89183
3e-06 4e-06 -0.000349 0.891386
0 5e-06 -0.000349 0.864737
1e-06 5e-06 -0.000349 0.875197
2e-06 5e-06 -0.000349 0.914039
5e-06 0 -0.000348 0.81654
5e-06 1e-06 -0.000348 0.833697
5e-06 2e-06 -0.000348 0.830383
4e-06 3e-06 -0.000348 0.831941
3e-06 4e-06 -0.000348 0.831313
0 5e-06 -0.000348 0.838047
1e-06 5e-06 -0.000348 0.833603
2e-06 5e-06 -0.000348 0.830598
5e-06 0 -0.000347 0.788735
5e-06 1e-06 -0.000347 0.807554
5e-06 2e-06 -0.000347 0.805614
4e-06 3e-06 -0.000347 0.80742
3e-06 4e-06 -0.000347 0.806572
0 5e-06 -0.000347 0.812954
1e-06 5e-06 -0.000347 0.808026
2e-06 5e-06 -0.000347 0.804908
5e-06 0 -0.000346 0.764389
5e-06 1e-06 -0.000346 0.78378
5e-06 2e-06 -0.000346 0.781444
4e-06 3e-06 -0.000346 0.783971
3e-06 4e-06 -0.000346 0.782695
0 5e-06 -0.000346 0.789618
1e-06 5e-06 -0.000346 0.784409
2e-06 5e-06 -0.000346 0.781332
5e-06 0 -0.000345 0.742472
5e-06 1e-06 -0.000345 0.761581
5e-06 2e-06 -0.000345 0.758247
4e-06 3e-06 -0.000345 0.760255
3e-06 4e-06 -0.000345 0.759896
0 5e-06 -0.000345 0.766736
1e-06 5e-06 -0.000345 0.76112
2e-06 5e-06 -0.000345 0.757878
5e-06 0 -0.000344 0.721915
5e-06 1e-06 -0.000344 0.738999
5e-06 2e-06 -0.000344 0.736167
4e-06 3e-06 -0.000344 0.737891
3e-06 4e-06 -0.000344 0.737675
0 5e-06 -0.000344 0.744887
1e-06 5e-06 -0.000344 0.739143
2e-06 5e-06 -0.000344 0.736689
5e-06 0 -0.000343 0.701349
5e-06 1e-06 -0.000343 0.717564
5e-06 2e-06 -0.000343 0.715229
4e-06 3e-06 -0.000343 0.717316
3e-06 4e-06 -0.000343 0.715879
0 5e-06 -0.000343 0.722696
1e-06 5e-06 -0.000343 0.717882
2e-06 5e-06 -0.000343 0.715292
5e-06 0 -0.000342 0.681219
5e-06 1e-06 -0.000342 0.698029
5e-06 2e-06 -0.000342 0.695089
4e-06 3e-06 -0.000342 0.696494
3e-06 4e-06 -0.000342 0.696249
0 5e-06 -0.000342 0.702856
1e-06 5e-06 -0.000342 0.69788
2e-06 5e-06 -0.000342 0.695198
5e-06 0 -0.000341 0.661599
5e-06 1e-06 -0.000341 0.677469
5e-06 2e-06 -0.000341 0.675229
4e-06 3e-06 -0.000341 0.676517
3e-06 4e-06 -0.000341 0.675812
0 5e-06 -0.000341 0.68288
1e-06 5e-06 -0.000341 0.678319
2e-06 5e-06 -0.000341 0.675193
5e-06 0 -0.00034 0.643066
5e-06 1e-06 -0.00034 0.658921
5e-06 2e-06 -0.00034 0.656337
4e-06 3e-06 -0.00034 0.657859
3e-06 4e-06 -0.00034 0.657495
0 5e-06 -0.00034 0.664052
1e-06 5e-06 -0.00034 0.659169
2e-06 5e-06 -0.00034 0.656106
5e-06 0 -0.000339 0.626343
5e-06 1e-06 -0.000339 0.641167
5e-06 2e-06 -0.000339 0.638138
4e-06 3e-06 -0.000339 0.639622
3e-06 4e-06 -0.000339 0.639384
0 5e-06 -0.000339 0.645352
1e-06 5e-06 -0.000339 0.640505
2e-06 5e-06 -0.000339 0.637469
5e-06 0 -0.000338 0.60783
5e-06 1e-06 -0.000338 0.622954
5e-06 2e-06 -0.000338 0.620583
4e-06 3e-06 -0.000338 0.621805
3e-06 4e-06 -0.000338 0.621822
0 5e-06 -0.000338 0.628863
1e-06 5e-06 -0.000338 0.623137
2e-06 5e-06 -0.000338 0.620285
