1.8e-05 0 -0.00025 0.981671
1.9e-05 0 -0.00025 0.999574
2e-05 0 -0.00025 0.999726
1.8e-05 1e-06 -0.00025 0.989513
1.9e-05 1e-06 -0.00025 1.00006
2e-05 1e-06 -0.00025 1.00007
1.8e-05 2e-06 -0.00025 0.990173
1.9e-05 2e-06 -0.00025 0.999991
2e-05 2e-06 -0.00025 0.999993
1.8e-05 3e-06 -0.00025 0.998455
1.9e-05 3e-06 -0.00025 1.00017
2e-05 3e-06 -0.00025 1.0002
1.7e-05 4e-06 -0.00025 0.92149
1.8e-05 4e-06 -0.00025 1.03813
1.9e-05 4e-06 -0.00025 1.00018
2e-05 4e-06 -0.00025 1.0001
1.7e-05 5e-06 -0.00025 0.98582
1.8e-05 5e-06 -0.00025 1.00027
1.9e-05 5e-06 -0.00025 1.00008
2e-05 5e-06 -0.00025 0.999546
1.7e-05 6e-06 -0.00025 0.993448
1.8e-05 6e-06 -0.00025 0.999722
1.9e-05 6e-06 -0.00025 0.99966
2e-05 6e-06 -0.00025 0.999696
1.7e-05 7e-06 -0.00025 0.999692
1.8e-05 7e-06 -0.00025 0.999656
1.9e-05 7e-06 -0.00025 1
2e-05 7e-06 -0.00025 1.00006
1.6e-05 8e-06 -0.00025 0.946489
1.7e-05 8e-06 -0.00025 1.02027
1.8e-05 8e-06 -0.00025 1.00029
1.9e-05 8e-06 -0.00025 0.999981
2e-05 8e-06 -0.00025 1.00024
1.5e-05 9e-06 -0.00025 0.915184
1.6e-05 9e-06 -0.00025 1.04477
1.7e-05 9e-06 -0.00025 1.00014
1.8e-05 9e-06 -0.00025 0.999871
1.9e-05 9e-06 -0.00025 0.999713
2e-05 9e-06 -0.00025 1.00008
1.5e-05 1e-05 -0.00025 1.00601
1.6e-05 1e-05 -0.00025 0.999724
1.7e-05 1e-05 -0.00025 0.999524
1.8e-05 1e-05 -0.00025 0.999662
1.9e-05 1e-05 -0.00025 1.00013
2e-05 1e-05 -0.00025 0.999727
1.4e-05 1.1e-05 -0.00025 0.943306
1.5e-05 1.1e-05 -0.00025 1.02821
1.6e-05 1.1e-05 -0.00025 1.00002
1.7e-05 1.1e-05 -0.00025 0.999856
1.8e-05 1.1e-05 -0.00025 0.999952
1.9e-05 1.1e-05 -0.00025 1.0005
2e-05 1.1e-05 -0.00025 0.999812
1.3e-05 1.2e-05 -0.00025 0.935295
1.4e-05 1.2e-05 -0.00025 1.03863
1.5e-05 1.2e-05 -0.00025 0.999903
1.6e-05 1.2e-05 -0.00025 1.00006
1.7e-05 1.2e-05 -0.00025 1.00006
1.8e-05 1.2e-05 -0.00025 1.00019
1.9e-05 1.2e-05 -0.00025 1.00027
2e-05 1.2e-05 -0.00025 1.0001
1.2e-05 1.3e-05 -0.00025 0.935064
1.3e-05 1.3e-05 -0.00025 1.04209
1.4e-05 1.3e-05 -0.00025 0.999735
1.5e-05 1.3e-05 -0.00025 1.00002
1.6e-05 1.3e-05 -0.00025 1.00006
1.7e-05 1.3e-05 -0.00025 1.00007
1.8e-05 1.3e-05 -0.00025 0.999874
1.9e-05 1.3e-05 -0.00025 0.999853
2e-05 1.3e-05 -0.00025 1.00029
1.1e-05 1.4e-05 -0.00025 0.943538
1.2e-05 1.4e-05 -0.00025 1.03844
